properties{
tile{
  layer = 0,
  x = 40,
  y = 120,
  width = 16,
  height = 16,
  pattern = "75",
}

tile{
  layer = 0,
  x = 40,
  y = 144,
  width = 16,
  height = 16,
  pattern = "75",
}

tile{
  layer = 0,
  x = 40,
  y = 176,
  width = 16,
  height = 16,
  pattern = "75",
}

tile{
  layer = 0,
  x = 40,
  y = 64,
  width = 16,
  height = 16,
  pattern = "75",
}

tile{
  layer = 0,
  x = 40,
  y = 32,
  width = 16,
  height = 16,
  pattern = "75",
}

tile{
  layer = 0,
  x = 120,
  y = 32,
  width = 16,
  height = 16,
  pattern = "75",
}

tile{
  layer = 0,
  x = 120,
  y = 64,
  width = 16,
  height = 16,
  pattern = "75",
}

tile{
  layer = 0,
  x = 120,
  y = 88,
  width = 16,
  height = 16,
  pattern = "75",
}

tile{
  layer = 0,
  x = 120,
  y = 120,
  width = 16,
  height = 16,
  pattern = "75",
}

tile{
  layer = 0,
  x = 40,
  y = 8,
  width = 16,
  height = 16,
  pattern = "83",
}

tile{
  layer = 0,
  x = 136,
  y = 8,
  width = 16,
  height = 16,
  pattern = "83",
}

tile{
  layer = 0,
  x = 232,
  y = 8,
  width = 16,
  height = 16,
  pattern = "83",
}

tile{
  layer = 0,
  x = 232,
  y = 184,
  width = 16,
  height = 24,
  pattern = "77",
}

tile{
  layer = 0,
  x = 248,
  y = 184,
  width = 8,
  height = 24,
  pattern = "78",
}

tile{
  layer = 0,
  x = 224,
  y = 184,
  width = 8,
  height = 24,
  pattern = "76",
}

tile{
  layer = 0,
  x = 232,
  y = 184,
  width = 8,
  height = 16,
  pattern = "88",
}

tile{
  layer = 0,
  x = 40,
  y = 216,
  width = 16,
  height = 16,
  pattern = "85",
}

tile{
  layer = 0,
  x = 248,
  y = 216,
  width = 16,
  height = 16,
  pattern = "85",
}

tile{
  layer = 0,
  x = 8,
  y = 160,
  width = 16,
  height = 16,
  pattern = "82",
}

tile{
  layer = 0,
  x = 8,
  y = 64,
  width = 16,
  height = 16,
  pattern = "82",
}

tile{
  layer = 0,
  x = 296,
  y = 160,
  width = 16,
  height = 16,
  pattern = "84",
}

tile{
  layer = 0,
  x = 296,
  y = 64,
  width = 16,
  height = 16,
  pattern = "84",
}

tile{
  layer = 0,
  x = 40,
  y = 104,
  width = 16,
  height = 16,
  pattern = "89",
}

tile{
  layer = 0,
  x = 56,
  y = 104,
  width = 8,
  height = 16,
  pattern = "88",
}

tile{
  layer = 0,
  x = 160,
  y = 144,
  width = 32,
  height = 8,
  pattern = "54_4",
}

tile{
  layer = 0,
  x = 192,
  y = 144,
  width = 32,
  height = 8,
  pattern = "54_3",
}

destination{
  name = "destination",
  layer = 0,
  x = 88,
  y = 221,
  direction = 1,
}

npc{
  name = "Souci",
  layer = 0,
  x = 240,
  y = 61,
  direction = 1,
  subtype = 1,
  sprite = "npc/woman_1c",
}

teletransporter{
  layer = 0,
  x = 80,
  y = 224,
  width = 16,
  height = 16,
  destination_map = "perlshaw",
  destination = "from_restaurant",
}

npc{
  name = "Kaleido",
  layer = 0,
  x = 48,
  y = 101,
  direction = 3,
  subtype = 1,
  sprite = "npc/kaleido",
  behavior = "dialog#kaleido.restaurant",
}

tile{
  layer = 1,
  x = 72,
  y = 224,
  width = 32,
  height = 16,
  pattern = "53_4",
}

tile{
  layer = 1,
  x = 256,
  y = 8,
  width = 32,
  height = 16,
  pattern = "107",
}

tile{
  layer = 1,
  x = 192,
  y = 144,
  width = 16,
  height = 32,
  pattern = "57_3",
}

tile{
  layer = 1,
  x = 176,
  y = 144,
  width = 16,
  height = 32,
  pattern = "57_4",
}

