properties{
  width = 32,
  height = 8,
  pattern = "threshold_1",
}

tile{
  layer = 0,
  x = 368,
  y = 336,
  width = 8,
  height = 16,
  pattern = "215",
}

tile{
  layer = 0,
  x = 376,
  y = 336,
  width = 16,
  height = 16,
  pattern = "214",
}

tile{
  layer = 0,
  x = 392,
  y = 336,
  width = 8,
  height = 16,
  pattern = "213",
}

tile{
  layer = 0,
  x = 48,
  y = 280,
  width = 96,
  height = 24,
  pattern = "200_2",
}

tile{
  layer = 0,
  x = 144,
  y = 280,
  width = 16,
  height = 24,
  pattern = "201_2",
}

tile{
  layer = 0,
  x = 32,
  y = 280,
  width = 16,
  height = 24,
  pattern = "199_2",
}

tile{
  layer = 0,
  x = 48,
  y = 256,
  width = 96,
  height = 24,
  pattern = "200_2",
}

tile{
  layer = 0,
  x = 144,
  y = 256,
  width = 16,
  height = 24,
  pattern = "201_2",
}

tile{
  layer = 0,
  x = 32,
  y = 256,
  width = 16,
  height = 24,
  pattern = "199_2",
}

tile{
  layer = 0,
  x = 48,
  y = 224,
  width = 96,
  height = 32,
  pattern = "roof_bottom_2",
}

tile{
  layer = 0,
  x = 48,
  y = 192,
  width = 96,
  height = 32,
  pattern = "roof_2",
}

tile{
  layer = 0,
  x = 32,
  y = 224,
  width = 16,
  height = 32,
  pattern = "roof_dl_2",
}

tile{
  layer = 0,
  x = 144,
  y = 224,
  width = 16,
  height = 32,
  pattern = "roof_br_2",
}

tile{
  layer = 0,
  x = 32,
  y = 192,
  width = 16,
  height = 32,
  pattern = "roof_left_2",
}

tile{
  layer = 0,
  x = 144,
  y = 192,
  width = 16,
  height = 32,
  pattern = "roof_right_2",
}

tile{
  layer = 0,
  x = 48,
  y = 352,
  width = 32,
  height = 24,
  pattern = "106",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 32,
  y = 392,
  width = 24,
  height = 16,
  pattern = "80",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 104,
  y = 288,
  width = 8,
  height = 16,
  pattern = "213",
}

tile{
  layer = 0,
  x = 80,
  y = 304,
  width = 32,
  height = 8,
  pattern = "threshold_1",
}

tile{
  layer = 0,
  x = 80,
  y = 288,
  width = 8,
  height = 16,
  pattern = "215",
}

tile{
  layer = 0,
  x = 88,
  y = 288,
  width = 16,
  height = 16,
  pattern = "214",
}

tile{
  layer = 0,
  x = 48,
  y = 280,
  width = 16,
  height = 16,
  pattern = "260",
}

tile{
  layer = 0,
  x = 128,
  y = 280,
  width = 16,
  height = 16,
  pattern = "260",
}

tile{
  layer = 0,
  x = 152,
  y = 400,
  width = 48,
  height = 32,
  pattern = "264",
}

tile{
  layer = 0,
  x = 280,
  y = 96,
  width = 16,
  height = 16,
  pattern = "118",
}

tile{
  layer = 0,
  x = 504,
  y = 328,
  width = 16,
  height = 16,
  pattern = "260",
}

tile{
  layer = 0,
  x = 344,
  y = 328,
  width = 16,
  height = 16,
  pattern = "260",
}

tile{
  layer = 0,
  x = 16,
  y = 16,
  width = 32,
  height = 32,
  pattern = "155",
}

tile{
  layer = 0,
  x = 40,
  y = 104,
  width = 32,
  height = 24,
  pattern = "158",
}

tile{
  layer = 0,
  x = 104,
  y = 56,
  width = 32,
  height = 24,
  pattern = "158",
}

tile{
  layer = 0,
  x = 568,
  y = 440,
  width = 32,
  height = 24,
  pattern = "158",
}

tile{
  layer = 0,
  x = 584,
  y = 208,
  width = 32,
  height = 24,
  pattern = "158",
}

tile{
  layer = 0,
  x = 56,
  y = 0,
  width = 32,
  height = 32,
  pattern = "155",
}

tile{
  layer = 0,
  x = 0,
  y = 40,
  width = 32,
  height = 32,
  pattern = "bush_1",
}

tile{
  layer = 0,
  x = 48,
  y = 24,
  width = 32,
  height = 32,
  pattern = "bush_1",
}

tile{
  layer = 0,
  x = 88,
  y = -8,
  width = 32,
  height = 32,
  pattern = "bush_1",
}

tile{
  layer = 0,
  x = 336,
  y = 296,
  width = 24,
  height = 16,
  pattern = "219",
}

tile{
  layer = 0,
  x = 32,
  y = 344,
  width = 16,
  height = 16,
  pattern = "108",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 464,
  y = 16,
  width = 16,
  height = 16,
  pattern = "wave",
}

tile{
  layer = 0,
  x = 536,
  y = 8,
  width = 16,
  height = 16,
  pattern = "wave_2",
}

tile{
  layer = 0,
  x = 616,
  y = 8,
  width = 16,
  height = 16,
  pattern = "106",
}

tile{
  layer = 0,
  x = 88,
  y = 448,
  width = 16,
  height = 8,
  pattern = "grass_detail",
}

tile{
  layer = 0,
  x = 296,
  y = 248,
  width = 16,
  height = 8,
  pattern = "grass_detail",
}

tile{
  layer = 0,
  x = 168,
  y = 176,
  width = 16,
  height = 8,
  pattern = "grass_detail",
}

tile{
  layer = 0,
  x = 472,
  y = 440,
  width = 16,
  height = 8,
  pattern = "grass_detail",
}

tile{
  layer = 0,
  x = 368,
  y = 40,
  width = 16,
  height = 8,
  pattern = "grass_detail",
}

tile{
  layer = 0,
  x = 16,
  y = 144,
  width = 16,
  height = 8,
  pattern = "grass_detail",
}

tile{
  layer = 0,
  x = 96,
  y = 96,
  width = 16,
  height = 8,
  pattern = "grass_detail_5",
}

tile{
  layer = 0,
  x = 240,
  y = 32,
  width = 16,
  height = 8,
  pattern = "grass_detail_5",
}

tile{
  layer = 0,
  x = 416,
  y = 416,
  width = 16,
  height = 8,
  pattern = "grass_detail_5",
}

tile{
  layer = 0,
  x = 600,
  y = 264,
  width = 16,
  height = 8,
  pattern = "grass_detail_5",
}

tile{
  layer = 0,
  x = 288,
  y = 288,
  width = 16,
  height = 8,
  pattern = "grass_detail_4",
}

tile{
  layer = 0,
  x = 8,
  y = 312,
  width = 16,
  height = 8,
  pattern = "grass_detail_4",
}

tile{
  layer = 0,
  x = 512,
  y = 152,
  width = 16,
  height = 8,
  pattern = "grass_detail_4",
}

tile{
  layer = 0,
  x = 248,
  y = 456,
  width = 16,
  height = 8,
  pattern = "grass_detail_6",
}

tile{
  layer = 0,
  x = 384,
  y = 200,
  width = 16,
  height = 8,
  pattern = "grass_detail_6",
}

tile{
  layer = 0,
  x = 488,
  y = 216,
  width = 16,
  height = 8,
  pattern = "grass_detail_3",
}

tile{
  layer = 0,
  x = 296,
  y = 112,
  width = 16,
  height = 8,
  pattern = "grass_detail_3",
}

tile{
  layer = 0,
  x = 568,
  y = 328,
  width = 16,
  height = 8,
  pattern = "grass_detail_3",
}

tile{
  layer = 0,
  x = 464,
  y = 352,
  width = 16,
  height = 16,
  pattern = "flower_1",
}

tile{
  layer = 0,
  x = 144,
  y = 80,
  width = 16,
  height = 16,
  pattern = "flower_1",
}

tile{
  layer = 0,
  x = 376,
  y = 144,
  width = 16,
  height = 16,
  pattern = "flower_1",
}

tile{
  layer = 0,
  x = 136,
  y = 384,
  width = 16,
  height = 16,
  pattern = "flower_2",
}

tile{
  layer = 0,
  x = 616,
  y = 160,
  width = 16,
  height = 16,
  pattern = "flower_2",
}

tile{
  layer = 0,
  x = 608,
  y = 120,
  width = 16,
  height = 16,
  pattern = "137_9",
}

tile{
  layer = 0,
  x = 616,
  y = 88,
  width = 16,
  height = 16,
  pattern = "137_8",
}

tile{
  layer = 0,
  x = 584,
  y = 112,
  width = 16,
  height = 16,
  pattern = "137_3",
}

tile{
  layer = 0,
  x = 536,
  y = 80,
  width = 16,
  height = 16,
  pattern = "137_5",
}

tile{
  layer = 0,
  x = 616,
  y = 144,
  width = 16,
  height = 16,
  pattern = "137_6",
}

tile{
  layer = 0,
  x = 544,
  y = 128,
  width = 16,
  height = 16,
  pattern = "137_7",
}

tile{
  layer = 0,
  x = 552,
  y = 96,
  width = 16,
  height = 16,
  pattern = "137_2",
}

tile{
  layer = 0,
  x = 464,
  y = 296,
  width = 8,
  height = 24,
  pattern = "low_edging_wall_8",
}

tile{
  layer = 0,
  x = 456,
  y = 320,
  width = 8,
  height = 16,
  pattern = "52",
}

tile{
  layer = 0,
  x = 416,
  y = 368,
  width = 8,
  height = 16,
  pattern = "56",
}

tile{
  layer = 0,
  x = 416,
  y = 336,
  width = 8,
  height = 32,
  pattern = "53",
}

tile{
  layer = 0,
  x = 416,
  y = 320,
  width = 8,
  height = 16,
  pattern = "51",
}

teletransporter{
  layer = 0,
  x = 464,
  y = 64,
  width = 16,
  height = 16,
  destination_map = "perlshaw_mine",
}

destination{
  name = "from_mine",
  layer = 0,
  x = 472,
  y = 93,
  direction = 3,
}

teletransporter{
  layer = 0,
  x = 376,
  y = 336,
  width = 16,
  height = 16,
  destination_map = "perlshaw_restaurant",
}

destination{
  name = "from_clothier",
  layer = 0,
  x = 400,
  y = 309,
  direction = 3,
}

destination{
  name = "from_restaurant",
  layer = 0,
  x = 384,
  y = 365,
  direction = 3,
}

teletransporter{
  layer = 0,
  x = 392,
  y = 280,
  width = 16,
  height = 16,
  destination_map = "perlshaw_clothier",
}

destination{
  name = "Start",
  layer = 0,
  x = 216,
  y = 357,
  direction = 3,
  default = true,
}

teletransporter{
  layer = 0,
  x = 88,
  y = 288,
  width = 16,
  height = 16,
  destination_map = "perlshaw_smith",
}

destination{
  name = "from_smith",
  layer = 0,
  x = 96,
  y = 317,
  direction = 3,
}

npc{
  layer = 0,
  x = 176,
  y = 429,
  direction = 3,
  subtype = 0,
  behavior = "dialog#perlshaw.fresh_well",
}

npc{
  name = "Enio",
  layer = 0,
  x = 160,
  y = 117,
  direction = 3,
  subtype = 1,
  sprite = "npc/blue_haired_boy",
}

teletransporter{
  name = "to_forest",
  layer = 0,
  x = 0,
  y = -16,
  width = 640,
  height = 16,
  transition = "scrolling",
  destination_map = "perlshaw_forest",
  destination = "_side",
}

enemy{
  name = "goblin_boss",
  layer = 0,
  x = 248,
  y = 221,
  enabled_at_start = false,
  direction = 3,
  breed = "shamablin_boss",
  treasure_name = "gem",
  treasure_variant = 4,
}

enemy{
  layer = 0,
  x = 360,
  y = 117,
  enabled_at_start = false,
  direction = 3,
  breed = "goblin_green",
  treasure_name = "heart",
}

enemy{
  layer = 0,
  x = 128,
  y = 141,
  enabled_at_start = false,
  direction = 3,
  breed = "goblin_green",
  treasure_name = "heart",
}

enemy{
  layer = 0,
  x = 136,
  y = 349,
  enabled_at_start = false,
  direction = 3,
  breed = "goblin_green",
  treasure_name = "heart",
}

enemy{
  layer = 0,
  x = 200,
  y = 285,
  enabled_at_start = false,
  direction = 3,
  breed = "goblin_green",
  treasure_name = "heart",
}

enemy{
  layer = 0,
  x = 368,
  y = 429,
  enabled_at_start = false,
  direction = 3,
  breed = "goblin_green",
  treasure_name = "heart",
}

enemy{
  layer = 0,
  x = 536,
  y = 421,
  enabled_at_start = false,
  direction = 3,
  breed = "goblin_green",
  treasure_name = "heart",
}

enemy{
  layer = 0,
  x = 464,
  y = 149,
  enabled_at_start = false,
  direction = 3,
  breed = "goblin_green",
  treasure_name = "heart",
}

npc{
  name = "road_sign",
  layer = 0,
  x = 288,
  y = 109,
  direction = -1,
  subtype = 0,
  behavior = "dialog#perlshaw.road_sign",
}

npc{
  layer = 0,
  x = 336,
  y = 373,
  direction = -1,
  subtype = 0,
  behavior = "dialog#perlshaw.restaurant_sign",
}

npc{
  name = "Rogi",
  layer = 0,
  x = 80,
  y = 389,
  direction = 0,
  subtype = 1,
  sprite = "npc/woman_1f",
}

npc{
  layer = 0,
  x = 352,
  y = 309,
  direction = -1,
  subtype = 0,
  behavior = "dialog#perlshaw.clothier_sign",
}

dynamic_tile{
  name = "forge_fire",
  layer = 0,
  x = 56,
  y = 352,
  width = 16,
  height = 16,
  pattern = "110",
  tileset = "oceanset_inside",
}

tile{
  layer = 1,
  x = 456,
  y = 208,
  width = 16,
  height = 16,
  pattern = "roof_ur_4",
}

tile{
  layer = 1,
  x = 328,
  y = 208,
  width = 16,
  height = 16,
  pattern = "roof_ul_corner_4",
}

tile{
  layer = 1,
  x = 344,
  y = 208,
  width = 112,
  height = 16,
  pattern = "roof_top_edge_4",
}

tile{
  layer = 1,
  x = 536,
  y = 232,
  width = 16,
  height = 16,
  pattern = "roof_ur_4",
}

tile{
  layer = 1,
  x = 472,
  y = 232,
  width = 16,
  height = 16,
  pattern = "roof_ul_corner_4",
}

tile{
  layer = 1,
  x = 488,
  y = 232,
  width = 48,
  height = 16,
  pattern = "roof_top_edge_4",
}

tile{
  layer = 1,
  x = 384,
  y = 264,
  width = 32,
  height = 16,
  pattern = "216",
}

tile{
  layer = 1,
  x = 384,
  y = 256,
  width = 32,
  height = 16,
  pattern = "sign_1",
}

tile{
  layer = 1,
  x = 288,
  y = 320,
  width = 40,
  height = 16,
  pattern = "226",
}

tile{
  layer = 1,
  x = 328,
  y = 344,
  width = 24,
  height = 16,
  pattern = "220_2",
}

tile{
  layer = 1,
  x = 368,
  y = 320,
  width = 32,
  height = 16,
  pattern = "216",
}

tile{
  layer = 1,
  x = 368,
  y = 320,
  width = 32,
  height = 16,
  pattern = "216_5",
}

tile{
  layer = 1,
  x = 368,
  y = 320,
  width = 32,
  height = 16,
  pattern = "sign_4",
}

tile{
  layer = 1,
  x = 32,
  y = 176,
  width = 16,
  height = 16,
  pattern = "roof_ul_corner_2",
}

tile{
  layer = 1,
  x = 144,
  y = 176,
  width = 16,
  height = 16,
  pattern = "roof_ur_2",
}

tile{
  layer = 1,
  x = 48,
  y = 176,
  width = 96,
  height = 16,
  pattern = "roof_top_edge_2",
}

tile{
  layer = 1,
  x = 56,
  y = 328,
  width = 16,
  height = 16,
  pattern = "chimney",
}

tile{
  layer = 1,
  x = 32,
  y = 376,
  width = 24,
  height = 16,
  pattern = "81",
  tileset = "oceanset_inside",
}

tile{
  layer = 1,
  x = 56,
  y = 176,
  width = 16,
  height = 16,
  pattern = "chimney",
}

tile{
  layer = 1,
  x = 512,
  y = 232,
  width = 16,
  height = 16,
  pattern = "chimney",
}

tile{
  layer = 1,
  x = 512,
  y = 200,
  width = 16,
  height = 32,
  pattern = "smoke",
}

tile{
  layer = 1,
  x = 80,
  y = 272,
  width = 32,
  height = 16,
  pattern = "216",
}

tile{
  layer = 1,
  x = 80,
  y = 272,
  width = 32,
  height = 16,
  pattern = "216_5",
}

tile{
  layer = 1,
  x = 80,
  y = 272,
  width = 32,
  height = 16,
  pattern = "sign_3",
}

tile{
  layer = 1,
  x = 152,
  y = 384,
  width = 48,
  height = 16,
  pattern = "266",
}

tile{
  layer = 1,
  x = 280,
  y = 80,
  width = 16,
  height = 16,
  pattern = "119",
}

tile{
  layer = 1,
  x = 280,
  y = 96,
  width = 16,
  height = 8,
  pattern = "122",
}

tile{
  layer = 1,
  x = 56,
  y = 144,
  width = 16,
  height = 32,
  pattern = "smoke",
}

tile{
  layer = 1,
  x = 32,
  y = 72,
  width = 48,
  height = 40,
  pattern = "159",
}

tile{
  layer = 1,
  x = 96,
  y = 24,
  width = 48,
  height = 40,
  pattern = "159",
}

tile{
  layer = 1,
  x = 560,
  y = 408,
  width = 48,
  height = 40,
  pattern = "159",
}

tile{
  layer = 1,
  x = 576,
  y = 176,
  width = 48,
  height = 40,
  pattern = "159",
}

tile{
  layer = 1,
  x = 40,
  y = -40,
  width = 64,
  height = 56,
  pattern = "149",
}

tile{
  layer = 1,
  x = 0,
  y = -24,
  width = 64,
  height = 56,
  pattern = "149",
}

tile{
  layer = 1,
  x = 456,
  y = 48,
  width = 32,
  height = 16,
  pattern = "269",
}

tile{
  layer = 1,
  x = 336,
  y = 280,
  width = 24,
  height = 16,
  pattern = "219_2",
}

tile{
  layer = 1,
  x = 608,
  y = 104,
  width = 16,
  height = 16,
  pattern = "137_11",
}

tile{
  layer = 1,
  x = 616,
  y = 72,
  width = 16,
  height = 16,
  pattern = "137_10",
}

tile{
  layer = 1,
  x = 384,
  y = 264,
  width = 32,
  height = 16,
  pattern = "216_2",
}

dynamic_tile{
  name = "forge_smoke",
  layer = 1,
  x = 56,
  y = 296,
  width = 16,
  height = 32,
  pattern = "steam",
  tileset = "oceanset_inside",
}

